"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1457748670829","22.0282278651416","86.7772352082986","1220.12848572707","55447.8131660873","157174.31682247","200433.303030285","245867.38637496","294821.862831927","307995.774057011","325494.970369475","375303.825276488","438794.030473711","526779.82116026","622343.149870586","736035.390644536","877648.137146513","1048226.18079592","1196018.79855374","1059830.39480538","1174425.86327972","1289852.01654093","1463913.58695261","1570159.83745694","1670845.41840114","1752116.29284425","1768173.49917214","1951137.28526331","2121246.00351764","2319831.65295919","2203409.24320147","2505138.99448723","3057554.49889929","3420763.57916032",
"American Samoa","ASM","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8800.72881035461","9043.68236654528","8832.81851941832","8733.01428721137","8673.92719531291","9187.16634446553","10019.502245442","12191.5977314597","10446.8632062572","10495.3047320935","11920.0610903131","12038.8715916596","12313.9973571825","13101.5418159165","13300.8246114811","12372.8847825647","13195.9358995539","13672.576657298","15609.7772196843","16653.7137781725","19673.3901023197","",
"Antigua and Barbuda","ATG","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","3263.40908027512","3694.91209252437","4579.54774102679","5510.79535822713","6197.67656278813","6888.59591298616","7630.41218199609","8765.3376579664","10225.2183003321","12414.2353813821","14552.0799341134","17359.7261729862","19311.3960651204","20409.1397170288","21397.8376339693","21927.0325863376","23197.8916669198","25161.6173664122","24317.0852948917","26270.0936989599","27842.1185655312","29382.6820261258","30558.9195486379","32396.1095196856","31086.9251459686","31408.3813718505","32782.3246878002","35098.2379245259","38663.6867871139","43508.0042029792","48962.5195083886","50514.2280573206","44282.7737951593","40904.2534570278","39889.8868890452","40869.4709948217","40438.0939466875","41719.0371598906","43160.9610744822","44412.4596970099","45370.4496318002","48961.3210224172","50571.0129509211","41107.1181904515","46382.0680333408","53783.2620543285","58212.5813909097",
"Australia","AUS","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1616.60460097366","1676.42850329104","1655.92999441445","1756.34703196347","1903.01782036357","2036.61749209694","2092.69590593082","2303.66980252564","2432.2591389791","2670.8798825736","2950.74758135444","3120.66166808379","3380.66327692191","3723.46786248132","4398.60088901844","5128.84186280861","5939.42848998789","6778.67812852311","7317.03579885778","8181.8244453631","9162.26517832834","10209.4314513049","11581.5423708532","12304.6964323578","13715.9405011403","14915.7807370414","16285.5100556549","17606.6907552284","19632.7595104912","21902.3366615885","23714.7356878894","24029.1677244829","24216.4791472561","25190.010574541","26206.0508603312","27539.5306672935","29024.733210581","30215.7022210833","31666.6580680222","33053.2784358119","34824.7882341726","36701.0621850891","38801.6338372349","40724.0358207708","43350.2759934142","45866.5388898284","48877.153284593","52287.4382874819","55514.0454941384","58153.2905767947","59204.6024487388","63502.6623068981","66019.5003269409","66475.113486266","68142.6306349472","68220.2444197692","68576.8417033723","71540.98625163","73889.7142352172","76970.8069042985","77374.5101610776","81326.3575448975","89689.5984412325","96147.4470977092",
"Austria","AUT","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1782.94666563253","1966.59427669445","2073.36449666273","2224.25198158427","2419.44487122829","2619.79814990222","2834.09713749652","2991.71700862475","3197.57237931992","3479.10613060106","3890.04412162924","4323.38068406804","4912.10971181706","5536.10893059227","6290.42057692039","6690.01015054553","7402.9126861652","8180.24491208877","8659.23141158681","9514.64303572789","10219.5476137082","10862.4872666544","11666.0074939201","12450.1316466343","13073.9076741264","13791.1646883636","14515.6691186048","15061.6766381687","15773.2947746284","16796.3917109726","17915.0017257435","19015.6586340156","19869.2990646637","20356.1154432542","21289.3262171757","22219.7499886139","22935.1036692094","23685.0889697982","24614.7428495351","25505.7953106005","26662.2630332197","27420.6721888894","28054.4947220085","28549.4869556727","29656.0533903347","30879.9599505532","32390.3831355116","34232.8268370501","35301.5743803758","34523.8965337912","35379.9290336805","36956.8462338067","37799.9264767898","38197.754835213","38981.0663164511","39833.5323259551","40931.8460996801","41984.5523182207","43580.4733680289","44724.1855782485","42715.5174734077","45249.0627020688","49460.8504386989","52258.9547547447",
"Azerbaijan","AZE","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.040862972460698","0.0734944232805688","0.652948706660074","4.18957143619576","49.3250225431281","277.663194467036","352.003091588304","402.934328453418","434.803487931252","472.90720616329","586.201326938846","655.340763388894","741.866996249365","867.91513340863","1026.93071690845","1492.22161978586","2209.45129676883","3304.91883514153","4580.09448387612","3979.04695334641","4690.02020248429","5677.69916370528","5889.08907521948","6178.53132926989","6189.15690158414","5635.6180178522","6192.49479289005","7137.97081864857","8057.73090748268","8169.78132002059","7190.84810337655","9193.67709797539","13210.0101796967","12163.6421260502",
"Burundi","BDI","GDP per capita (current LCU)","NY.GDP.PCAP.CN","3568.01121229377","3604.43910663884","3697.10039973706","3947.41346472496","4298.23623138571","4302.31670608127","4533.25600664876","4764.40169516319","4781.65324691557","4860.08032288011","6072.07203086253","6176.2332952734","6033.59135224541","6819.3870836775","7428.76018570329","8842.53095033863","10095.7245172074","12547.1937359514","13596.1192352348","17021.3347055194","19192.8091830105","19420.8842501118","19814.1308932047","21296.4925888172","24404.0602461491","28049.7831053366","27213.2091795912","27105.5179090029","28825.6092749401","32890.3918475493","35354.7261904306","37873.9078305893","39282.0227978517","41024.4775544443","41837.4390126894","42115.9841511142","44363.8292645131","57867.6545807448","66309.4374136337","73687.1741599759","99455.7874958047","112600.837167781","115542.55151725","123816.009293898","141509.234735895","163522.073864029","171045.638721421","184682.594196895","230866.614585529","251626.697052346","274039.141608517","298182.488866807","343613.415944233","375628.560677947","398764.525251424","454843.915642816","449138.230927129","491687.712163755","471092.199119639","468182.0791071","483671.292202674","526864.827813854","618307.092079677","688595.736741438",
"Belgium","BEL","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1599.26780807793","1695.32999456183","1806.23299318679","1927.40057367669","2136.8656560808","2304.80241918145","2458.02690808762","2620.01385251861","2790.43298767302","3086.40721348273","3428.32189034513","3749.14872716905","4180.69356608381","4735.30967837302","5536.55548334553","6109.64573959003","6931.59630552441","7487.3423734924","8033.22220340923","8583.95561829344","9325.11546019461","9777.22740542583","10582.8570814026","11212.6019733104","12114.1918336517","12880.3297685566","13477.1030670496","14008.2313144754","14940.4820240315","16141.6803108406","17065.3508811093","17811.7657418882","18627.977479299","19110.7035319142","20078.5753454342","20764.8243614289","21098.233598385","22011.2078630855","22799.5312754827","23694.276559566","25009.2817949031","25697.0885338845","26445.5226737032","27100.6742107103","28482.4678919392","29587.6450107872","30826.0139071468","32338.4718183273","32842.5757936084","32091.2355521372","33329.1022621454","34060.4102239265","34768.8002411467","35206.1717974799","35953.3634274498","36960.6311616367","37955.1039578263","39124.7400695445","40259.7904936828","41663.9423168985","39912.5578796187","43850.5652632292","47426.1955564242","49456.0668252782",
"Benin","BEN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","22076.3447524245","22655.8675549228","22338.2539326311","23583.9666090743","24617.4126709708","25968.3366333521","26687.6129313121","26490.0849550539","27845.5737211061","29036.3672620853","30500.2431334078","29874.7213183866","32763.4970510783","34833.1994063296","40441.3366528579","42934.2273351638","48228.0728797753","51959.5051564182","57630.7888225417","67607.281733922","77440.1952665392","89009.7229808739","102752.944897932","100059.305971004","106986.378512347","106300.373001607","101661.433757922","100145.730526893","99880.994547589","96239.9966062076","103952.072702423","105872.464871834","108911.789541458","112872.292834735","149789.000799204","179105.929171385","194690.862978855","207285.550035337","219979.652464095","333403.303690944","357233.178570576","372312.497946143","391517.217335329","405005.45226086","413495.809896291","424919.985093416","437339.209588044","452138.073658604","490130.263744252","499319.16157337","499489.609568788","518097.483339125","568029.428171021","599740.123177152","617939.651303401","615837.156925185","622129.406660785","635978.507299311","663446.475892543","686081.601828217","712546.288697816","754772.117163369","812897.373417418","870345.356340793",
"Burkina Faso","BFA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","16938.8610568652","17701.3452554415","18885.0143882715","19314.4150515207","19806.4930416218","20093.410262142","20332.15468766","20801.714174336","21023.0268830323","22542.5115401413","22578.7454028804","23272.5736725211","25118.8540506983","25458.0734399031","30042.7196704098","32817.4820850365","37217.7319245618","43312.7071492569","50621.0525467639","55102.6716093286","58777.0112997797","67738.7011579608","78740.4645868642","80971.5742703936","82294.5662606709","87412.1471553799","85916.0256545368","84436.5602900108","89936.30882577","93802.3883239047","92469.7861578356","94438.0112404998","92564.8688370281","92071.3507874686","104275.846534861","114720.610497386","124576.789499501","131098.762020465","147732.150975314","180879.889780722","177411.426826543","190748.19886326","198924.844895244","210977.325832727","213809.878188844","233546.15539336","238927.219294002","247334.130993719","277363.086719461","283999.63797495","310369.792518325","342886.378874073","374734.505594689","376501.550366719","378895.225957386","373720.691276144","394548.716717981","412954.105640401","432805.417893432","448356.426912472","474025.242087095","492868.866292503","517747.975955644","530215.526655609",
"Bangladesh","BGD","GDP per capita (current LCU)","NY.GDP.PCAP.CN","407.16161853452","445.704542099517","456.229465074046","463.450608109414","455.36427688046","484.645804125079","512.907472943906","560.622338598138","561.314567120904","617.318045352911","639.086137100755","614.378173143394","544.07019338554","884.432832479802","1366.37775142438","2310.88005684579","1966.993658556","1910.76921322626","2510.01710713551","2892.34474966966","3345.38050952484","3840.52730365594","4192.28266493168","4595.40670432858","5057.1962209475","6036.31136636662","6647.08857416658","7495.64216454976","8075.51294306753","8807.90008365996","9702.3636551771","10116.7475845601","10743.2550541734","11053.678131916","11712.360662953","12947.913068734","15844.0409037046","16880.0808356487","18249.2191766608","19447.6937619352","20783.0703206521","22126.2192671822","23429.313230211","25517.3640390541","27616.8859041979","30307.731906709","33817.634389782","38144.5268186905","43231.7770631126","48059.9230533334","53745.7091693325","60969.4875551895","69379.941885842","77836.9207275727","86154.3478167619","96040.1888107457","129913.741106713","143658.461819997","161240.486376802","178316.570082176","189371.125959021","208447.268946689","232011.249119761","259654.787805559",
"Bulgaria","BGR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","2.91044384522546","3.12874074202375","3.25350601634524","3.33506418197043","3.53443081712893","3.63764622851708","3.84272637796264","4.0719917684712","4.26936820641131","4.45863747232728","5.2063656068295","15.7199062551442","23.5124290353206","35.2796219875257","62.2483964464882","151.756701439567","261.531090088446","2289.72585402333","3204.64137014088","3050.06489153565","3442.38530106833","3868.91479761503","4347.07313018069","4712.0733314496","5339.12718385457","6138.84474313263","7052.79316386665","8415.06212180289","9722.58337302826","9830.34795215707","10125.9680250376","11040.1054498384","11311.8115142198","11321.6959401193","11648.4510249119","12478.6149773662","13377.0791414264","14511.551174705","15646.2629307148","17251.4529955943","17377.0066837179","20207.12565154","25956.1420346825","28574.3192071374",
"Bahrain","BHR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","837.838850432846","867.779477031114","963.412226320869","1185.24345678473","1520.13251677385","1524.63227564467","2085.4364830658","2495.96829432276","2660.25367311263","2982.21883205851","3631.67228051071","3928.16994927576","3986.21626699693","3945.14308239093","3983.06566064026","3594.34488210201","2898.73924528865","3108.25487011034","3274.93580948142","3301.30235026108","3495.00044038878","3686.09508512089","3663.38918246253","3874.97869299614","4012.30518462581","4080.11955610229","4122.83834527053","4159.23759237439","3931.35331100814","4089.82724418573","4789.77906842722","4621.72906250813","4820.31847167804","5350.5915791205","5932.51432897675","6657.16842162451","7165.73238817237","7852.21405973098","8706.58886488229","7312.51690402246","7966.24218778967","8926.82560596398","9438.62510704615","9697.31459736398","9574.74979674084","8591.85018889367","8602.10362633286","9142.62709409583","9556.35833098014","9726.78645525195","8810.87840083277","10095.6012752304","11335.2438099132","10935.699480784",
"Bahamas, The","BHS","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1512.66375545852","1612.93005922673","1714.10474644709","1828.27071977322","1959.86597975286","2115.30628447556","2291.78644356773","2515.85049021157","2742.72314089546","3118.46942024371","3011.79596826868","3108.95437416976","3123.46377278902","3466.05497951571","3197.70234670092","2953.22491963087","3115.53838987656","3386.62638813683","3871.33980727016","5194.46237000173","5967.76788587365","6257.78659039464","6797.83096516882","7324.18655372676","8463.46499921216","9436.23274442434","9858.29572096139","10617.4052687995","10819.2680417121","11533.2607639373","11696.5113658614","11269.9505176448","11025.8783642405","10730.0009716689","11085.1471273516","11447.0178999446","11835.386789885","20415.7061749809","21665.3878591494","23991.7008043163","24849.6064784902","25234.1441512502","26590.1401788013","26204.8804986853","26393.4139538137","28280.870835298","28829.8493750425","29687.865215033","29013.6302870767","27120.6905452145","27046.6576651879","26644.9265775896","28059.6553953426","26956.5668352133","28201.556802208","29722.4068429349","29661.1410792573","30666.8838654704","31389.9269978552","32173.9581814182","24499.1647620617","27871.3723259771","32041.2503902591","34749.6382896736",
"Bosnia and Herzegovina","BIH","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.198395304284751","0.26654755944959","3.83943794393004","311.344944345408","540.728750534908","713.229287510795","1072.85264593368","1573.04679046225","1760.40149120584","2071.50902934592","2828.09578044433","3022.2595264953","3330.40050876403","3520.28236821594","3861.61914715921","4310.95709471003","4942.53073986111","5625.88727794972","6471.41587749836","6395.07972406679","6655.56728157419","7007.81909956929","7136.64689549839","7402.43738941093","7661.2121919829","8208.36506518697","8694.40583788616","9244.90621730585","9982.49478181563","10648.0084125056","10465.1111210891","11967.6004748478","14107.7999682081","15244.5093148319",
"Belarus","BLR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24953588787035E-05","8.82867947479167E-05","0.000900506730798407","0.00962003310854034","0.173981405022316","1.19094577887352","1.88825923619398","3.62572205815447","6.97144141613705","30.1799448634242","91.5246186975242","172.967872747569","264.945241764573","373.234018754589","513.782629777601","673.299589245146","825.274619559718","1016.27212266392","1362.20617475783","1494.97668651008","1797.43513067919","3247.26899968642","5796.82657770284","7102.33521203752","8528.21845549274","9503.14742213254","10026.9510809526","11179.6302966416","12959.2950787628","14303.1275325757","15961.808759789","19013.9622481278","20994.7452723326","23544.7029503727",
"Belize","BLZ","GDP per capita (current LCU)","NY.GDP.PCAP.CN","438.754745467873","456.574975735145","473.144259159147","487.693957233315","508.062138898715","546.557545928003","587.625622327923","616.635700245039","653.167864141084","668.669854839392","735.28803606137","788.847275592854","845.23485854111","1006.50246305419","1372.25936868294","1633.77955826026","1619.07830165354","1727.82212170388","1962.09683804424","2140.69650197782","2727.6804369785","2636.25412942647","2391.01794493764","2462.02490121946","2684.45538182205","2602.16528384199","2770.94246143632","3287.89985477834","3662.03927844546","4131.44061898766","5977.20964048409","6381.73672968819","7289.84564549041","7725.1040579236","7757.93796348173","8022.28006277206","8084.30496444572","8022.04447535191","8239.4123441221","8566.95413795882","9440.33643603492","9416.58987459484","9688.45714894487","9874.17981012534","10247.1924285633","10472.7308511755","10973.6628687835","11435.8592396644","11331.9324637712","10704.1919746551","10798.1241916653","11038.6780169666","11271.0430510047","11730.9418034898","12063.0968042189","12197.2001591795","12199.9142038299","12098.783895553","12002.0485236819","12268.4304661143","10370.3161395204","12121.9364468169","13968.4339193633","15975.1719101807",
"Bermuda","BMU","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1630.63063063063","1681.31868131868","1731.75965665236","1731.65618448637","1885.48057259714","1956.0878243513","2254.90196078431","2592.30769230769","2830.18867924528","3053.7037037037","3387.27272727273","3866.30036630037","4343.17343173432","5009.2936802974","5853.93258426966","6509.43396226415","7261.27819548872","8370.78651685393","8876.86567164179","9613.38289962825","11218.2178159868","13425.9769663942","14166.1712925391","15902.0203826211","17469.8255675877","18269.5355197019","20450.6645289464","22411.7956749468","24253.1755188784","25517.9217212488","26841.5197383946","27700.3100591315","28669.6817134568","30900.6942794093","31476.0637221848","33989.7231613832","44826.7890701658","48478.8832504091","51371.7408069836","54245.459737293","56284.1686478094","58883.9594265967","62583.1002034588","66111.7252270035","70359.3191088798","75882.0338560339","95221.8588720301","104287.387498459","106935.486341979","101407.764031934","101875.28407346","97774.1620717428","98431.8651810241","99471.6388978631","98467.683993982","102005.62564189","106885.878489327","111820.581466347","113050.73688163","116153.166121638","107791.886435134","114274.622043786","123091.123516","",
"Bolivia","BOL","GDP per capita (current LCU)","NY.GDP.PCAP.CN","0.00120808681825967","0.00128727332680889","0.0013785732401","0.00145372376055223","0.00160393222734889","0.00174461931944782","0.00189102689896564","0.00209043950448738","0.00232203732346923","0.00246182762837548","0.00263471627952416","0.002776292391197","0.00348783554771951","0.00515518594734497","0.00838212401259333","0.00938379523598535","0.0104239701545757","0.0120398954719098","0.0137076541359194","0.0160791247651674","0.0193963553065021","0.0246396797390855","0.0598260084911841","0.205216117134544","3.09455660311095","370.54412329888","1166.78759066223","1341.21242975565","1588.09315077556","1826.68752630854","2176.25616323796","2640.77517522348","2977.11098059225","3241.96500253364","3592.0640101111","4110.8451335215","4698.325511896","5117.45095217655","5650.14269461494","5706.3488647777","6043.3575020343","6150.21838345024","6368.38379014049","6834.69858495472","7554.68807964689","8213.78164154027","9614.485526734","10607.3082163682","12215.2348750728","12110.5269289587","13486.4449437411","15989.5757468609","17706.645479052","19719.7383888395","20885.2185314501","20561.7332869856","20823.3037068671","22664.8567583164","23984.6580289922","23994.1515447281","21205.4947561871","23114.1089444969","24876.8404979994","25573.7603137053",
"Brazil","BRA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1.58334830864693E-11","2.2460203376057E-11","3.49216264009258E-11","6.08633363054289E-11","1.15875205989235E-10","1.83322708459128E-10","2.62503469935479E-10","3.37010759165068E-10","4.56913682226886E-10","5.85684280364779E-10","7.3321782870425E-10","9.50991093236186E-10","1.2454186029317E-09","1.7953805768136E-09","2.55218337136573E-09","3.51095625903888E-09","5.33908759232836E-09","7.95627803594608E-09","1.12747526747281E-08","1.81479374766628E-08","3.71931738675455E-08","6.97703057649052E-08","1.3822719822837E-07","3.03692528925417E-07","9.44843997971451E-07","3.47655349277448E-06","9.12097770521483E-06","2.83421886831587E-05","0.000202236328876056","0.00287557771485047","0.0766310589359562","0.393161586601281","4.11132490091936","88.973973414373","2169.23627233495","4317.58637881337","5148.0271249221","5648.81517441928","5860.33774454045","6269.72029044764","6817.91498411474","7383.09623587891","8249.19437765604","9406.76333616125","10598.3627140806","11619.9972286542","12760.5191156973","14258.6787781596","16140.3731341436","17134.9031104643","19790.0580245347","22082.2732858363","24076.483685254","26430.5586813544","28403.4352757414","29220.9145257643","30307.1680828818","31584.279817612","33326.6145363389","34890.1245926028","35692.9123874493","42048.7137497869","46813.9562676187","50161.6744443411",
"Barbados","BRB","GDP per capita (current LCU)","NY.GDP.PCAP.CN","589.897451029839","626.185244070112","648.127338637864","726.006891883175","718.427105867988","757.436700452616","813.644230391108","912.168203139163","1048.19548214797","1175.36715151313","1377.06933234882","1522.42284909645","1686.64080875468","2088.35652041661","2604.04444846675","3288.03674774374","3517.0015984925","3979.61251767382","4430.17979435","5343.3148129067","8029.18268756778","8799.13932559564","9157.33721375987","9691.81887292645","10529.4252542959","10992.1639635378","12048.6124550064","13253.2263177836","14090.1677989813","15593.6605103591","15633.4502526384","15666.8028773872","15041.5814797165","15900.6877526389","16533.441340099","16999.424329878","18090.2839877775","19090.2045406194","21491.264669514","22474.1643638566","23120.4918063758","23020.0808660886","23317.2580735959","23996.3513882295","25656.8778979907","28347.5027553372","31190.3366922437","34451.0687287249","35141.5658297724","32629.338436983","33014.8610721813","33848.1338434621","33473.8436695547","33904.2688674986","33960.0541274915","34080.8352182622","34797.9741538638","35821.5661904028","36671.9001172735","38312.0797344564","34056.8275660597","35172.6600284495","41476.9023736396","45345.2308701463",
