"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.230180397631341","0.231260415817976","0.238903025410977","0.241510810630777","0.245608019206028","0.251243596895179","0.253476946826954","0.24759230231424","0.263567329328315","0.245177860817471","0.234496493627981","0.231893420972282","0.226271977501599","0.229921351635969","0.258174355669092","0.301125032193064","0.336198520052679","0.41513303149798","0.482626263084606","0.414081032543763","0.428647405584608","0.439327843404336","0.392676638156533","0.389234712064043","0.395647600550136","0.359992907269505","0.333428009699777","0.320657413960074","0.325840237476222","0.30697812531997","0.290261718464722","0.294263704063936","0.343263270343324","0.378048855259952",
"American Samoa","ASM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.586796433092844","0.585233975261733","0.588966854164819","0.588653465217537","0.59703380050717","0.602587273884515","0.611946704780285","0.616796420807996","0.626297181243267","0.629976277106048","0.625190136144237","0.624169630231748","0.622563570635759","0.60755992381973","0.605552666783763","0.614602433440337","0.60291798602873","0.612687577194863","0.62958263463113","0.632673985257318","0.635113210235259","0.626435809665256","0.679644769210418","0.691688851440989","0.716707426544978","0.766132850867811","0.776572018041041","0.791976805086489","0.745117752640337","0.711711954187463","0.687060576898081","0.67384993588483","0.670436842199807","0.677943513365348",
"Australia","AUS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04994332492249","1.05741683874608","1.02028150470123","0.921086284429455","0.898806641300588","0.971930501930502","0.99501138466511","1.02255826802588","0.881077121345723","0.812727158791829","0.824003155136769","0.712430812030898","0.699280099746918","0.787407105416424","0.970813771517997","1.04368443407042","1.05019100058551","1.11998115725838","1.3242022500479","1.06211916394983","1.32438124262335","1.4898029406574","1.58813708930645","1.48463832585606","1.33345543379171","1.22610282953015","1.05560473092982","1.11433622258473","1.13974126437851","1.04365870910572","0.959384642611267","1.05732948519594","0.995589877469992","0.936294740809541",
"Austria","AUT","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11417765944572","1.08775604007071","1.16928499874781","1.10885957648172","1.1334706661848","1.28058687047905","1.21411879386535","1.05048596234074","1.02575589150734","0.98467725485174","0.838183006298041","0.826572012836615","0.850824401474903","1.00460503632196","1.09221216079962","1.09721173072685","1.0798526562","1.18954889895647","1.25664877063125","1.17685603715156","1.11669887413334","1.15723540643969","1.04536573329375","1.05861765481608","1.06120244100745","0.886293320698828","0.859987342362259","0.875513078895296","0.90390612466745","0.826543853772548","0.832431382006228","0.843848546290684","0.733838004455256","0.766168567845112",
"Azerbaijan","AZE","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.235684960200296","0.138087672091894","0.0145140432006361","0.0651132625284871","0.0603200997598809","0.135714469059087","0.17288265228175","0.200375551642532","0.202138785322282","0.191214642710237","0.193696379654242","0.18658724792369","0.183430106734504","0.190445471990027","0.20250347374813","0.234137409427351","0.26750849492659","0.328198342169213","0.429716147349798","0.354290047068638","0.398037181627801","0.485648453862554","0.468663032828634","0.456078757373564","0.449272061484404","0.364869265023484","0.266974276483708","0.289691151445364","0.310135082130732","0.288195627577165","0.278952156796175","0.268904794664944","0.344846396379816","0.302086590149114",
"Burundi","BDI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.415871844724754","0.39506906063744","0.354770288144974","0.320337393373466","0.321405304268588","0.369748131259247","0.342838702524492","0.383402650172817","0.33251176135632","0.299460679008327","0.25916771062172","0.250154765154387","0.222014556593057","0.209534176852216","0.22703594483777","0.266286648763134","0.279331895294297","0.279988024952946","0.311337733272795","0.329431211029652","0.353178128655517","0.365965334988064","0.362651779812319","0.341656515880624","0.345878233838682","0.352342096596437","0.304779838527781","0.310920834313883","0.298490604417955","0.26981139202534","0.267010696685367","0.255886536688489","0.282314253505989","0.209890626824798",
"Belgium","BEL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10308063737325","1.07421972829297","1.15371643663739","1.0891895988806","1.12576923076923","1.26669540229885","1.20903583061889","1.04606562922869","1.03979217603912","0.992608763176836","0.831251294117649","0.799229338989765","0.82576953447059","0.990968897794508","1.10495967174016","1.10946477581945","1.09773740584235","1.20434046843373","1.27505674607812","1.1857533542207","1.10924967218334","1.15798288641051","1.0562723043293","1.07068360720236","1.06308492661882","0.887608093474218","0.864503507062648","0.87621912963059","0.905091802995293","0.823745167498038","0.818000876365761","0.834854988972855","0.731492865138135","0.758988944158837",
"Benin","BEN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.432478904772401","0.40679175080935","0.329687831294197","0.408264164260148","0.272171567477896","0.34129331280092","0.349619513352819","0.312274293024557","0.32149865208232","0.329827349240059","0.291633725153243","0.282019712091694","0.303610802389386","0.367073081473159","0.396114137140006","0.400623018037734","0.400447787312642","0.427217075513368","0.478751330741559","0.462697953552676","0.438333442428595","0.467764925623806","0.456729495882223","0.465401450028336","0.451015632319698","0.367814614308269","0.355568311059753","0.365562331535047","0.388405399319898","0.359082830302176","0.369906554037756","0.38064137319197","0.329713892307297","0.337701946975419",
"Burkina Faso","BFA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.597225953713956","0.535413424404352","0.559192868837766","0.50325113233885","0.288087421721916","0.335107042913821","0.322222511111037","0.281942291642115","0.297742369317967","0.330353899732726","0.277651733651898","0.273741871222055","0.293284188627077","0.349162299109805","0.374247268964824","0.376495630809008","0.366167815716408","0.398825762526267","0.458380699977317","0.442430646404868","0.431176828826592","0.473456689100212","0.465359499989582","0.462454016738664","0.460394575727433","0.37250676375849","0.352724439771253","0.347184934781015","0.374985188844771","0.342651114365447","0.346632975976805","0.360168978396194","0.316749300255048","0.320549971732898",
"Bangladesh","BGD","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.412023552671131","0.377312265460109","0.358355258693106","0.349674637324691","0.335527686377865","0.351242198241873","0.353379970065912","0.345390466501852","0.336453902712548","0.325111519584861","0.314290402008915","0.295923871744368","0.284447320413103","0.292766844663109","0.29319500882673","0.284740506906777","0.267591591800319","0.26984803483731","0.287450552656008","0.304133721829761","0.320176283647573","0.328734366179532","0.299865907994889","0.310995327387427","0.330036170009718","0.348202044421373","0.360173871144645","0.370925254991525","0.357957535338041","0.352200313333454","0.338652543753757","0.333668338034504","0.321722378787342","0.278972437228832",
"Bulgaria","BGR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.313633218964417","0.175756929196866","0.175275551221633","0.181875031150059","0.156573351678623","0.291980594961074","0.214737298249068","0.236792333070276","0.294683401855883","0.285772648066047","0.252422973762955","0.254401069693991","0.263683443275913","0.323079419468618","0.36837920600043","0.378942519121305","0.396489488418787","0.45926840312563","0.506834158163445","0.492809406990753","0.458946694687891","0.498977402077936","0.455135426622595","0.461765953853573","0.449175471532026","0.38503971756219","0.377322022868126","0.390656692042738","0.410690517417709","0.386830196175627","0.394340083874615","0.41555375891596","0.394050998366856","0.408316880485908",
"Bahrain","BHR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.361210294296809","0.342816999676548","0.323338061621747","0.306294281379048","0.321876585515072","0.318704947494261","0.313590794737263","0.311147003339314","0.285974115477487","0.289474488059497","0.323604270983343","0.305832383232734","0.311434888317981","0.331677958941769","0.358492779199386","0.395336064435362","0.417420828892136","0.440693393641465","0.481501467453072","0.416367376164835","0.441978491365372","0.475208770404471","0.466187190342521","0.479304043576902","0.487150206442112","0.494106947687074","0.501803762934372","0.493872989999487","0.506305472647891","0.481624988482354","0.45555112685295","0.49400361294442","0.497040531111721","0.455525383611726",
"Bahamas, The","BHS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.981485753028117","0.973650794829268","0.989136386220624","0.95800136077826","0.958453165478023","0.946303104136646","0.938436469957694","0.940311294155706","0.958214225839461","0.991622397056531","0.9786048604471","0.960434796934556","0.983193791462744","0.9752931348475","0.961102963665611","0.979000300688213","0.957578179746912","0.959803694070499","0.955678288175315","0.939976234391196","0.92504427153654","0.89856344461441","0.919978032159248","0.912468042625818","0.918396825378532","0.955871813530898","0.94831266986888","0.929797828197479","0.926608264446259","0.931452453136444","0.962290525436401","0.977568686008453","0.952545397837921","0.977354359953442",
"Bosnia and Herzegovina","BIH","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05759404280155","1.73381628290187","1.40112013775438","1.07285786513431","0.326935769506464","0.41042624509182","0.390136807170803","0.369925232997604","0.351694702093656","0.360439629698356","0.322755538035739","0.322230311869628","0.337851941296535","0.413586268010853","0.45352147436628","0.459992209059922","0.460831208658164","0.51149487079596","0.56386883219873","0.522221539193112","0.495961653544524","0.510471704775413","0.463784744100074","0.465829744536688","0.466197887354317","0.393617436687258","0.382092497164147","0.392271349546999","0.407054563413806","0.372674866833761","0.374501691975008","0.393405627239102","0.361339143016545","0.36882905906634",
"Belarus","BLR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.182921695858197","0.345077249815283","0.348495715993541","0.35594689238531","0.359167452415847","0.30349603980309","0.298238158912205","0.226799785840607","0.219954544580114","0.199245064187996","0.220637228389409","0.24686991453033","0.280038134671515","0.324004585272299","0.349598928286876","0.383920864873989","0.458636029758689","0.380940798567738","0.3927796882191","0.39410613818874","0.383842757226501","0.420640471317667","0.438143113329308","0.329061992892785","0.282617796687098","0.314197036721733","0.317589301929991","0.306604704090341","0.263057861315616","0.27125674876434","0.281441577268751","0.254590972893172",
"Belize","BLZ","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.669918741741875","0.63208435736615","0.63907427073429","0.635995590671855","0.63912579470761","0.659276920083215","0.665218251496675","0.644131845732815","0.652311516575995","0.632452994464015","0.62718943277811","0.60138585438601","0.59644653957362","0.56058429586093","0.5573293723651","0.556663338675605","0.557546304108835","0.56366318013877","0.5724607217709","0.554879653384865","0.56005142312203","0.575614154338835","0.616191758024785","0.62538896656802","0.645751024128025","0.64524774465891","0.653350764318335","0.6657258272171","0.633025348186495","0.58777493238449","0.54347938299179","0.524310171604155","0.52589625500158","0.562691756482195",
"Bermuda","BMU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.873403381161433","0.899160471115186","0.903864032884812","0.928815613923478","0.927218433841011","0.946124631585735","1.20194645882924","1.22911615134699","1.24877840753966","1.26474971671407","1.18434273972565","1.14240338749517","1.22144545376849","1.23163181813053","1.25565604819029","1.29981316448975","1.32873082858895","1.37873985659276","1.42178482543072","1.42781583983434","1.44221788986168","1.39679682254791","1.44923890256807","1.42204865225408","1.40246737743196","1.38070297151496","1.35237412323767","1.31113624572754","1.3166686296463","1.2727233171463","1.25638365745544","1.22146320343018","1.15182313324744","",
"Bolivia","BOL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.298893616187761","0.301491717713634","0.306314466883911","0.291588736986589","0.284487868224854","0.298856030467023","0.309770116470739","0.31088612094405","0.313825497831368","0.300428139122544","0.290488071858087","0.270858818053139","0.252700709780594","0.246665871754948","0.250298667851235","0.252961188372439","0.280818946594596","0.299567696789119","0.351886581078138","0.351879769545638","0.378349828209949","0.429714328857294","0.438998727247517","0.435533666498522","0.43158053853801","0.418902991329314","0.402214120803876","0.388507560089598","0.391029552509402","0.381919099004499","0.373757592848517","0.358025589486107","0.351615168258485","0.345015265129619",
"Brazil","BRA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38594073143917","0.328779790321072","0.309679641423931","0.323538027822779","0.42689371558994","0.587476893221994","0.623943957965045","0.616093603559271","0.59379071676019","0.404601075989975","0.414281127909712","0.341402671516699","0.296980400220438","0.315304932869462","0.348083189462651","0.435671321480946","0.505010759726207","0.584706120801389","0.662563713364364","0.648111760956859","0.789060776960995","0.880673645932489","0.823901185938735","0.792432700567824","0.775557905543275","0.602923712646572","0.61752458070631","0.692387899669862","0.601449588635917","0.561911903420213","0.439346756877728","0.441063637995683","0.467327647070394","0.487923600908259",
"Barbados","BRB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.804972620562482","0.813642560915035","0.816987941863115","0.834817064850375","0.835427180505186","0.826585445323925","0.832329630105201","0.825722100123477","0.887611251870611","0.914028418894432","0.886942265410505","0.88697435385195","0.881330969639605","0.87391172886125","0.90062594344436","0.93147134006686","0.940620654195495","0.994680884459005","0.99351202764788","0.969354900124445","0.994339256892025","1.00944352149963","1.06116281767373","1.07238899991395","1.08592722787624","1.06456380645221","1.05840749483121","1.10022187232971","1.08111333847046","1.0971919298172","1.1594123840332","1.19210171699524","1.1590784609285","1.17127741749593",
"Brunei Darussalam","BRN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.243608174910518","0.24021641309539","0.253379145697015","0.242165773341222","0.228836463333416","0.248482320595257","0.256294375273652","0.259803507368303","0.201382830240769","0.218803406696526","0.271393577651786","0.241099000611957","0.238449126659959","0.255000537869849","0.296617568777706","0.346873041398013","0.387893380464927","0.402628670328403","0.473406489428301","0.357137785060364","0.439231277916582","0.560616522309627","0.538284752693095","0.528646955917933","0.505093645530469","0.488378094270659","0.470422085266032","0.45451567970364","0.475651224087639","0.438716057849232","0.38451271483444","0.396261217644167","0.448195815816576","0.386727549707267",
"Bhutan","BTN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.329641529767009","0.267348806500431","0.249831497604775","0.225089505991019","0.240634046588397","0.246927671777876","0.239919174370691","0.259839096624061","0.250338024945185","0.25114336681512","0.252566668314038","0.247810357292362","0.249105300480844","0.264150950843483","0.27591623432524","0.29271956893122","0.294570999471799","0.328990466160841","0.323969220609195","0.302191644195091","0.33528088184085","0.351331492131208","0.320751106261668","0.309216546079787","0.305629027036071","0.289220151299186","0.279626549268895","0.294182253802503","0.284070905384424","0.277082027278841","0.255844231550554","0.265299225735699","0.246577367796841","",
"Botswana","BWA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.465393876334331","0.435748583939346","0.435338903815908","0.418638751999909","0.404962231065139","0.411602221375071","0.391395154520144","0.367827053916294","0.345557189044161","0.355696452311014","0.359947245632296","0.333019447846735","0.306301256098552","0.396498932094515","0.448308005078137","0.46035772666634","0.421214987820068","0.412978188406936","0.398483899126978","0.434962688139981","0.487382549128215","0.534444801624534","0.517842049838773","0.489452979663122","0.474719218947791","0.43420084706355","0.415886661199235","0.452526309501875","0.469279364219083","0.449378605766125","0.41349653200609","0.43472249726079","0.417262430264647","0.374025422831248",
"Central African Republic","CAF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.808612726381353","0.751930903769932","0.805350831240715","0.71014054306262","0.441180044012508","0.528223017804618","0.488215334268421","0.424102252313217","0.413204388112896","0.406347191646299","0.373773531131672","0.355977482352784","0.361299555349978","0.429507723222094","0.439527328373682","0.444081863412382","0.449277740850572","0.486225060590008","0.548168666056051","0.520342621819989","0.509216414235853","0.544853265076815","0.512580925314448","0.513298831709742","0.586368738664722","0.476442611699605","0.468728775669819","0.489159057051831","0.502577856625797","0.456142130084464","0.434102399677371","0.436189893858498","0.383891084563054","0.393837074272849",
"Canada","CAN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06406924922866","1.08020424194815","1.01571440390502","0.941546391752577","0.883566930287053","0.880522442436607","0.885522552255226","0.86708435649285","0.798816312773846","0.801514437638823","0.826610329270756","0.788006198347108","0.783363920219206","0.874822639354793","0.947472713297464","1.00152170325136","1.06255729901269","1.12847872637557","1.15687910028116","1.05174000524888","1.18610318878474","1.2533674745823","1.24539814715215","1.18819105402396","1.11370101260246","0.97595829268538","0.910554611179205","0.934024592437356","0.931107550210113","0.917897265900007","0.896012083402402","0.941112319716906","0.894713017536622","0.866671984047712",
"Central Europe and the Baltics","CEB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39139576734811","1.37436052998605","1.39941686815531","1.33116608012994","1.42473934342327","1.62594080338266","1.52686003236246","1.27060704196238","1.26058904676507","1.20013047530289","1.05913074372335","1.04800959943114","1.09698447324522","1.27359768322566","1.36048090068355","1.35443944747832","1.27520976232254","1.2760613128957","1.37849598375035","1.3510752688172","1.40599104626448","1.57368452796766","1.44405930550931","1.41598012347048","1.3990716965291","1.28409390751855","1.21977962024143","1.20619077037651","1.20552826683483","1.14091117204599","1.17671705381632","1.14513188311303","1.02769752810048","1.07544101770749",
"Channel Islands","CHI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.559731790779917","0.572770226889712","0.602490056793959","0.584217513589768","0.619561480170509","0.702656669534471","0.675517331756437","0.674677841351935","0.612375486786392","0.558172897263302","0.538951939286397","0.466837547598074","0.437251624591608","0.445744736539651","0.527073790637276","0.596021048572013","0.600786196206633","0.619637903325341","0.652371873825915","0.633100901800019","0.705042103807886","0.719989102292523","0.713366125717182","0.706432231162761","0.644228251712986","0.597905172189793","0.586926232660477","0.612462299819343","0.618827305229381","0.565978985887342","0.517332100591073","0.557172797067257","0.487909426961218","0.513549690571114",
"China","CHN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32387334951778","0.304610210297286","0.29034842815154","0.259441386705414","0.285149839078378","0.32762320423216","0.344202254366926","0.34484752460221","0.3383882433111","0.329480305974909","0.328818111779483","0.328216967680874","0.325144853488606","0.327146819673437","0.340737294843467","0.346730970310606","0.359249115595468","0.395006245886811","0.457360871898193","0.461389449997655","0.491618720095487","0.545459874582591","0.560850761320426","0.58446326675057","0.601244675363256","0.607229484631717","0.583084124337483","0.597750978388835","0.618820525117349","0.587635085934986","0.581769612527374","0.618301183741458","0.56279541481277","0.513651211291252",
"Cote d'Ivoire","CIV","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.489092959561194","0.45961797976549","0.478829448993496","0.464139531310435","0.339277922889881","0.410451309030611","0.41289680604281","0.369695980114401","0.381179897331776","0.357348927600539","0.307783731583416","0.311956334869524","0.339173024161794","0.410929792800698","0.429037329753229","0.421471053167728","0.418254678385795","0.458208164689618","0.508361064344326","0.484933013952273","0.462290876029159","0.50272949442211","0.470093042107825","0.493547881068527","0.48877284591529","0.412094841660212","0.411110235455299","0.418811246734974","0.4308588105969","0.388255389424653","0.393179644042115","0.40626932513803","0.344459199234266","0.350257200809843",
