"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bangladesh","BGD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2156.4401037798","2188.79685611061","2265.83656391505","2327.68724360638","2372.30219491805","2447.67463634776","2513.91482670832","2580.2441464106","2663.38347953212","2734.88779137308","2825.30047242922","2912.89712493056","2968.87396079106","3055.74720729478","3162.87385844558","3318.83416270037","3497.6639234684","3705.39653256337","3893.50951908067","4054.10455381431","4231.41019473125","4450.3653986366","4682.00652238154","4901.06458775723","5133.75631413233","5405.38648243157","5719.07243278242","6020.26481532517","6386.31123040981","6813.40618618904","6968.14554225294","7366.48997079065","7805.15301880036","8171.51709110154",
"Bulgaria","BGR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15082.5878849846","13946.2553294878","13071.6488585154","12981.2958493969","13262.2576773236","13702.722024204","14490.5422132718","12521.1438294083","13082.5950428352","12051.5459785844","12666.7842875727","13415.5381617587","14514.9703348185","15396.6186843301","16523.2516011092","17822.8883379136","19180.43098179","20607.7405673439","22024.9610332472","21425.3500633744","21902.2952126543","22503.9317177065","22804.1490195012","22807.6651562892","23155.4519690677","24095.427027851","24999.4341471355","25874.2082340952","26764.0559080866","28040.7233087528","27090.7070616166","29404.9605099327","32510.040988528","33289.1140849609",
"Bahrain","BHR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40447.950353221","43477.9892201511","44792.5347997183","48858.0084796375","47134.0183503886","47413.5333392473","47815.8888891681","47792.7475333005","48604.399123429","49255.2221496989","50458.1122321569","50382.5657813864","50812.5190602503","51934.5831403299","51880.6667442722","51187.3077835799","50621.5073299477","51155.7669793464","50933.254484663","49166.6679340081","49852.4892281942","50907.0915673121","52250.5049700604","53477.1356734505","53698.4744037244","53167.4741936128","53159.7509165403","53399.0932264318","53501.3298666274","54410.1698741654","52470.1216159635","54351.8360757233","56663.1812114179","57550.2932135972",
"Bahamas, The","BHS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33705.7704124741","31666.9736258309","29816.6562312674","29265.87228959","29588.5011862839","30311.1798980705","31034.1116867966","30902.918219879","31824.2446231297","33578.8906584116","34461.6391348156","34871.7692508847","35345.7968601002","34435.9841034028","34274.1615951275","34957.724327251","35343.5979143657","35353.2695411177","34043.5922419421","32155.7378289071","32194.3444062842","31990.8283346484","32595.3396296687","31367.37577749","31661.0304606757","31686.2415045461","31121.5851118287","31748.7762223786","32349.7573267748","31701.5794964508","24792.7065247763","28510.9094889073","31424.8714469523","32047.9042744282",
"Bosnia and Herzegovina","BIH","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2422.37645915799","2191.9932245151","2159.61446016217","2290.78054887518","2668.0273732352","3103.80311510373","4593.48159649878","6059.50065557826","6950.78368075405","7543.03469901731","7901.33277165716","8062.7462230906","8461.0812451256","8819.06268263017","9469.45757352455","9955.19493423194","10587.8108249165","11348.3636328689","12161.8248678711","11996.1164567471","12311.610779477","12655.3683628978","12786.2678095451","13292.2582906168","13620.6770653773","14396.824585295","15048.6571029511","15721.8416841862","16515.14036913","17191.2893321712","16885.5072006445","18396.4690929752","19395.9271348867","19860.3408046966",
"Belarus","BLR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12358.9795905248","12205.0402098603","11009.1435390222","10150.0152962883","8973.06265466154","8065.98895610024","8319.80030479968","9306.8574406438","10134.1779153846","10526.0036150216","11189.1035668896","11778.0859153435","12451.3310156669","13421.9020414477","15061.0677028504","16589.7310182455","18360.782137752","20031.514171701","22151.1097873368","22250.0600651539","24037.6495034558","25389.9791176658","25858.8102274731","26128.3219558852","26564.4311264082","25513.185299818","24846.9596661141","25503.9746734388","26363.5694015715","26798.8630930108","26731.4943486494","27611.1801135156","26537.550343774","27718.367024278",
"Belize","BLZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8240.40547445081","9019.69652836266","9963.43815341526","10363.7846884579","10140.3435306777","9956.59868506441","9765.18741225187","9837.55115353418","9866.52539795749","10433.2261221204","11336.5607385375","11533.5375157659","11781.7057965189","12528.3645777469","12735.1171246313","12634.8275551454","12822.7771493152","12869.1825939414","12318.9050295089","11931.594762557","11781.9644783779","11481.909029666","11636.7466864636","11884.1577984908","12091.8940843178","12220.5354954948","11971.6183636655","11523.0105371211","11419.9321726544","11688.6668471641","9934.85853011665","11559.8905984688","12407.0171012924","12795.1797987738",
"Bermuda","BMU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76753.6357784474","74423.4864732094","74919.7809546652","76761.1338016004","76687.6753043515","79490.4281990604","81038.0650871307","84250.1908557799","86895.3328365327","89333.3740878779","96791.2137810373","102667.765662685","100494.564540681","103244.368442608","104953.136389998","106021.643172871","111259.401275182","114334.405668772","111539.180692985","104681.049830257","102863.406565517","99872.2921449124","94232.2413952935","93675.1989069033","90018.4881208152","90578.9418117035","90935.7043650768","95224.3251240792","94745.4426596128","95046.0254291862","88567.0939916842","93555.5174506069","99836.8054426266","",
"Bolivia","BOL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5149.00339290039","5308.93117883032","5287.21921001358","5403.28636302456","5545.77443276264","5695.83912167853","5834.21646266584","6011.70160704694","6200.28853904641","6114.51193484376","6155.80697143782","6149.65197439336","6193.10482645628","6250.90339429431","6399.50039351123","6567.64163149633","6763.48658456261","6949.49509173265","7250.28113241161","7366.39122764101","7541.36773913648","7801.82197888863","8066.86519740122","8475.83876007692","8796.49559521951","9079.79015096381","9321.59170111635","9566.12532714447","9822.95640539132","9895.42007535483","8910.58780838611","9342.97184427306","9565.3157259827","9668.95710190816",
"Brazil","BRA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12502.2479633803","12414.6451774964","12144.0084196426","12537.7855764253","13062.2356072613","13402.9104686685","13490.9008657806","13741.2033539879","13586.6914336684","13457.7746659903","13857.5931444346","13865.8590523631","14109.9318350184","14102.6954624345","14746.0296795594","15049.1448632499","15477.7387914319","16248.6586360958","16908.6340056308","16727.1640639524","17818.2462278421","18355.1805955181","18540.1373130215","18932.1233623612","18865.0061826586","18042.8093773062","17310.7362793512","17401.3227717581","17571.6710186094","17650.4413769944","16958.8963475485","17672.9168034655","18122.5746319169","18554.1053421197",
"Barbados","BRB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14957.571519032","14344.6496299212","13485.9666416444","13552.139987533","13786.7693168656","14032.7457236391","14563.5489460801","15228.8995467884","15771.6583105461","15792.8105101045","16464.7937307222","16031.7106187459","16092.5741820014","16378.4923041264","16547.4598244874","17139.9402390073","18116.6949509201","18423.9502791362","18459.664369506","17459.4621797533","17015.0873034647","16836.1661332882","16750.99296901","16491.0766779694","16444.1648414709","16807.0243761905","17201.043212491","17256.2686757641","17096.7959489507","17131.609339832","14955.9787915752","14752.3736972313","16715.2632361986","17447.9035851883",
"Brunei Darussalam","BRN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92869.3305704467","92975.3602174094","94746.7859800151","92599.6675577042","93149.4753000645","94990.9677322277","95459.4021817132","91947.3018460532","89452.5964308977","90239.9286562536","90898.742807973","91523.2507775132","93229.8717731371","94153.6704864822","92944.1712766428","91712.6135128198","94181.5648697619","92847.7960187329","89668.9235870353","86790.5842356903","87755.2440701818","89805.4831731245","89482.4035070744","86501.8834918729","83329.4105378995","82060.8167313485","79171.3372214467","79424.8481491793","78734.757368384","81076.5071129486","81313.0226214412","79364.0945618203","77440.7789811532","77919.2203014129",
"Bhutan","BTN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3572.49593335108","3499.84063318671","3806.81788141025","4069.58060920728","4267.62826969315","4515.1624879166","4678.13261730203","4845.0562304959","5036.92830002019","5307.17297334098","5333.74561844816","5572.52805139595","5997.28945877021","6305.58528628673","6474.04712127149","6783.8823440419","7060.77306964015","8097.42022210721","8364.50636657112","8903.34924923898","9854.97088104115","10556.7500465153","10974.4516752461","11037.9275348552","11550.7158797469","12194.866392702","13104.9280965233","13450.4957202057","13812.3671108891","14505.2136796858","12937.9302731022","13423.4288725475","14033.6182889069","",
"Botswana","BWA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10240.3397670429","10692.4052346887","10693.6214974496","10588.7158075975","10671.5894634715","11125.2071386879","11487.0244647571","12157.6850334669","11943.5613499924","12820.5085974069","12807.1165645177","12584.5631722793","13101.5156104559","13469.4743805201","13594.1620710417","13960.372244583","14846.4377559418","15400.8138090529","15582.0688871139","13105.9912416964","14138.2022225047","14805.1246713942","14498.6328111097","15804.3309506264","16385.8548816351","15287.9530632863","16060.2046199274","16376.9029238166","16717.7629580941","16891.9071536038","15134.7043992031","16663.8685441919","17298.2192333501","17471.3419555019",
"Central African Republic","CAF","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1514.30735195897","1459.78012176977","1323.23132151789","1285.79859531038","1307.0421695202","1363.15158784403","1274.82911161895","1305.55834774989","1329.78184283939","1339.8535069071","1270.41961494024","1297.59205186814","1315.14555744563","1214.44031283393","1259.62467038304","1242.76859229898","1276.13279485359","1310.15277315914","1309.6295364009","1391.77466042734","1426.37396764568","1463.60567736601","1524.27445096133","963.681409439545","965.205101137417","1002.76276464209","1032.22492980257","1058.96908809563","1077.94814711947","1086.92756094107","1069.26742736487","1057.19439503026","1039.27066886517","1018.52649855231",
"Canada","CAN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39863.0660385958","38547.4652657194","38433.0912733363","39023.3258286354","40332.8762087397","40988.3989180628","41247.253308077","42587.366207601","43879.5681195652","45761.9298921855","47667.4330856329","48036.6266178082","48943.5412414992","49381.5950355437","50436.294842704","51564.8455651212","52391.3792619498","52948.8994271698","52899.4754504882","50772.8699217538","51763.6758102969","52869.3878559359","53217.7135831819","53884.8455875649","54880.8582018562","54819.1890353874","54765.3037720868","55756.2624817832","56470.4592673931","56713.0888767094","53274.9109302286","55781.6990272912","56872.6053482353","55817.8974279144",
"Central Europe and the Baltics","CEB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17441.7234937225","15588.3294918296","14851.177383507","14896.7083160888","15442.3827794072","16315.9550136088","17092.7408739689","17407.1318397033","17872.3803495936","18203.0375792859","19024.6057607614","19766.06584511","20631.2952673485","21525.6204733763","22889.5591282943","24096.1273714891","25756.7417690456","27512.2371958982","28781.1353968526","27850.2762395685","28278.6354960935","29362.6692657795","29693.4193868321","29950.5092113272","30988.6514437853","32298.5246119076","33277.6631172652","35104.4275434337","36932.3040879917","38440.9907972538","37210.626935755","39902.2158317656","42164.257073864","42391.250131523",
"Switzerland","CHE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64588.9540954169","63202.5587059156","62482.2270918315","61837.7714274059","62125.7415213421","62008.7272250639","62026.4249119554","63276.4330085687","65000.263164185","65766.6201250798","67987.0046680939","68622.6489324221","68055.6334150035","67530.6977410514","68880.0502599963","70322.1137674308","72728.9237361536","74904.8436936429","76035.8699755876","73366.586005228","74961.3101182379","75476.5490894835","75560.0235898239","76034.8130644133","76877.8061663728","77257.6823334422","77999.457811489","78328.089934291","79977.3072306586","80315.6830344552","78023.3462830438","81603.2073073193","83019.8400472927","82914.2887321232",
"Channel Islands","CHI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
