"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Caribbean small states","CSS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","1630.45929697679","1739.80151099487","1795.21812890836","1831.18518359582","1826.58563948878","1978.41084356661","2066.99359505428","2230.36563062093","2363.44529694082","2378.23209658066","2254.96614064868","2688.1195850967","2910.03095709967","3044.24434741493","3259.22083745341","3284.01537671923","3259.38605790837","3152.92598463626","3238.85885986702","3229.36662814102","3104.8029987729","2750.26539573403","2415.99729518902","2045.69258515918","2051.60180200487","2094.41578122879","2251.10753875045","2306.38157971559","2302.59272828393","2437.06888483021","2572.91893931733","2646.92197153332","2677.20353291135","2771.50625798214","2924.62718571113","3246.21299802436","3633.20702305288","3893.85448141583","4051.74108634963","4108.14854139146","4203.65341687557","4318.28058247357","4444.31082764701","4561.46620537648","4605.00178873575","4806.0502152842","4829.79563061651","4919.63693019099","5033.85167198023","5030.77002061644","4486.28925399121","4560.42142175116","4659.65126708955","",
"Curacao","CUW","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36477.2792469745","37574.496113819","37677.5604659262","37014.9321061131","36457.7314594015","35780.1864039867","35443.5085210176","35608.7368801022","35932.8982725528","35510.0052440528","35092.3121927601","34773.1242251261","34365.387801799","33761.9976336285","33097.7416313362","32813.5048740347","32120.7585930454","31609.6650538474","31107.504267711","30472.570042111","25377.7943425817","26891.0739730523","29474.5057745927","",
"Cayman Islands","CYM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80146.5976342595","80233.2193209674","77638.2867328159","70022.1971971741","66266.2713873351","65327.8522367867","64540.166672134","63847.6973992788","64060.2278356601","64412.9470470692","65064.2677653111","65735.8054365181","67164.4885174581","68475.2202649468","63944.37424418","66268.5772437617","69107.4767128999","",
"Cyprus","CYP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","5551.646484375","6731.0869140625","7831.4833984375","8409.3173828125","9170.7265625","9593.5556640625","9673.0693359375","10134.9111328125","10612.7763671875","11393.638671875","11805.5458984375","12103.2119140625","12818.181640625","13779.6455078125","14664.2314453125","15417.96875","15135.0888671875","16123.08203125","15848.56640625","16440.06640625","17494.78515625","17433.13671875","17641.67578125","18491.607421875","19199.76171875","20129.828125","20701.138671875","21227.16796875","21520.87109375","22302.251953125","23050.21875","23737.4140625","24422.02734375","24684.9453125","23546.80859375","23462.80078125","22967.046875","21839.96484375","20448.7421875","20307.853515625","21122.08203125","22407.544921875","23472.916015625","24497.921875","25506.0546875","24350.14453125","26515.35546875","27479.693359375","27670.525390625",
"Czechia","CZE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286000.463160319","253389.243210848","251848.095230573","251742.185345293","258972.582124678","275977.067667462","288083.720002276","286899.496910511","286147.490478536","290404.770193293","302872.054515901","313263.163252372","318795.31026832","330314.465433483","346111.311440379","368450.241381634","392319.19819551","411762.872435582","419332.063055275","397531.064916522","406025.828662426","412319.999603662","408511.257722425","408188.317745632","416982.7370062","438588.29160732","448853.679782161","470801.377099946","484339.122522749","497052.812674817","468559.126509251","494078.588417872","497812.149378408","487062.118476995",
"Germany","DEU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","11256.6148330416","11650.4360959994","12082.3658729025","12298.4572730942","13009.839291494","13575.7738809917","13841.5497337808","13732.9053487943","14447.0011963664","15396.1205039167","16128.0656013131","16602.8194328588","17234.137659742","18000.7150669373","18153.8580087819","18063.7360427368","19039.2161042777","19721.0936556221","20332.0889563081","21166.5852558068","21420.3078237111","21500.9001324318","21436.3850009969","21830.6074489133","22524.5996641222","23100.5274604748","23618.102862933","23912.5024409069","24702.2998090246","25467.1274752438","26575.3649404456","27730.1230276301","28049.3095915963","27593.3163737266","28155.4899664713","28506.3473172248","28652.9945963021","29123.859076781","29705.8951253605","30246.9666259088","31085.7819321353","31555.350779008","31439.9754777924","31202.5794017741","31576.0915485021","31825.200739251","33077.0801232988","34107.1817291274","34500.1066068647","32618.2716684647","34033.7763963504","36031.4350985288","36114.3654072399","36173.5462211487","36819.0059580774","37046.218014847","37567.8665796043","38430.8778825537","38691.5209363805","39019.5411495862","37495.7096108337","38665.6368585067","39081.2738516326","38646.5197483396",
"Djibouti","DJI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","373604.721570193","392977.107473862","415342.045934496","437535.940488302","453888.767804905","467927.944907198","486151.535297218","485248.78843028","500127.950526296","511697.829056367","538366.225939434",
"Dominica","DMA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","6447.91675986249","7094.21172245371","5768.68340135774","6521.89538271808","7232.73200680086","7563.00832401619","7794.65825277782","8159.3691484097","8314.6066872451","8950.35802555641","9569.59842630776","10377.8553826157","10420.4858823866","11063.1683481815","11267.410075064","11500.8970945711","11739.7967297489","11738.9230902627","12094.1893903267","12475.9274788191","12764.291194395","13273.5211349328","13367.055809485","13750.3292072689","13780.4645430135","13369.3709530925","14181.3506326525","14585.8488640009","14660.1333838134","15328.0381717145","16294.0021810251","17452.5311854846","17247.1542587989","17371.2457275834","17335.6899711966","17115.7531064917","16961.5949083829","17626.5298179354","16989.301069893","17441.88369604","16211.5250770564","16687.0931759457","17456.1796494372","14443.0863254393","15349.3896039331","16134.0170752162","16824.2059145674",
"Denmark","DNK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","121824.738193321","128694.122764667","134932.502114123","134726.581547873","146043.775079278","151511.193787381","154418.99361339","161679.186260199","169621.494699873","179666.284398981","181168.799557373","185320.64388452","191504.080458435","198140.873273872","195006.894143199","191613.178185492","202455.98959586","205601.17199468","209526.695019521","217099.598166902","215788.470566327","214411.946956911","222475.528790635","228407.938764604","238048.377823152","247478.928234029","259268.7899348","259598.99544063","259437.586704087","260954.857719118","264374.736794193","267364.392590417","271696.820958469","270822.066064478","284301.820528679","291387.327446372","298145.781723761","306591.251337987","312255.874050449","320399.33319541","331295.103805217","332827.457279013","333312.98839215","333704.158406878","341723.850189924","348746.652970274","361204.104742231","362875.509893182","358902.595938089","339471.559152975","344290.312550303","347459.138846065","346938.241696611","348719.507377828","352574.369515237","358293.711972043","367048.14900812","374985.033425962","380553.880499224","384856.641468404","374432.151159481","398330.074804503","405999.287316004","410616.356412495",
"Dominican Republic","DOM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","40414.5752407277","38200.9914080298","43281.4727090246","44642.6514481828","46182.6686393166","39202.1504211221","43159.443323326","43273.369207353","42126.3366696786","45404.412665514","52205.9596556737","56321.5521536505","60531.3038284575","66556.9693515994","68746.2784865249","70505.5663588796","73397.0404319279","75189.9587685091","74977.6147728218","76558.2261604618","80792.9422078599","82397.7051112919","81990.0048811475","83939.1306775932","83165.8556973906","79679.5461044427","80767.668791218","87100.1061287489","87135.862596787","89069.7694051017","82451.9004323746","81521.9571136631","88851.3158815942","93521.9857672985","94117.0343376834","97624.946310259","101619.944101042","108778.829804777","114231.939601015","119157.836864702","122822.943987272","123982.072593967","127698.268308687","124217.89993825","125673.620065272","135697.136075894","146241.220613414","155114.291061055","158062.866498903","157489.283846775","168394.604600872","171426.83802084","173853.194105962","180064.03824299","190414.806039419","201184.176661703","212099.628414551","219502.91766583","232249.561466127","241374.488172175","222742.649793666","247418.696022162","256875.672236649","260523.082559456",
"Algeria","DZA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","273340.563013443","231991.739313116","183482.095853334","242505.17126874","252247.863840828","263530.374911295","246250.921466741","263599.512508136","285552.058051829","302747.196776059","322294.733072739","279406.594178898","347907.284639239","352704.611760629","369953.951466013","374505.497327095","386829.012591365","392112.301295042","416138.856225022","434102.059741311","424169.558761833","423078.00934806","435553.433587892","443934.892068791","453205.945718141","454274.515911504","441149.746893793","424994.800399752","409343.838026024","416254.704013949","409249.437257718","394810.430136637","392685.150930883","375921.675269145","364768.401678405","371436.502942515","379907.008437643","377682.860640227","390993.620624296","397901.956779727","407270.877750209","413756.65268901","430256.604850842","452059.675345708","465800.927890723","484302.630030504","491217.038565483","498267.051918549","502069.76190231","499051.156992476","513374.282938606","518831.949988098","521060.178175515","524196.245640796","534995.015656279","541182.541481137","551190.801872287","548616.480951026","545809.094469825","540683.761348222","504827.457018564","515395.957290386","525326.096341632","538431.779308554",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2471.99433740385","2525.73903906904","2574.70809409082","2553.79131320983","2664.13413878196","2671.96518667455","2586.13785716866","2627.85566366836","2601.16399230925","2644.81576979725","2746.34288151398","2837.00810198637","2896.05349673552","3208.33821360683","3469.50441291854","3744.70799958442","3912.38401405235","3868.03470027853","3979.54089818196","4018.8338587473","4058.58088152202","4175.14827844251","4093.01033447503","3975.67919728339","3977.35781753748","4030.53174480206","4066.57119293594","3956.28242212043","4088.30431466148","4032.19703004252","4084.70285479727","4165.73590974801","4164.97183973089","4163.75760876651","4258.87998441239","4274.19660539214","4269.36210170593","4375.13553143953","4439.59195601828","4156.82708090851","4130.83689733035","4231.19856329689","4363.26004396582","4411.29977601994","4631.42511932202","4798.00242730362","4920.86328983791","4929.05966144009","5163.89103054971","5133.13519321951","5252.02839171331","5604.69579191859","5834.57373063333","6160.19142416242","6325.97342748719","6240.50917324642","6105.71100182882","6370.51690417121","6316.46884119534","6207.23880777733","5554.95006849609","6028.67269024146","6329.32925948558","6410.91550944989",
"Egypt, Arab Rep.","EGY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","12974.6450080858","13293.5013605782","13451.3553132417","14479.3964553939","15725.8276923329","16074.7018358007","16461.4334367886","16186.7853908244","15544.7905093334","15984.5401207336","16497.9820527512","16793.6628565617","16937.733932359","17158.5998891346","17054.1438574007","18173.6713722554","20133.5464869451","21444.106220445","22734.5938675936","23179.8496477336","24849.9017509065","25992.1608823512","27830.2218400558","28466.667786675","30391.9913319213","31278.6189405249","31878.0410677158","32212.2337466481","33059.8056440589","33773.9069151631","34784.1966279181","34337.6029891438","35049.3665570346","35247.5622574623","35834.4092625305","36685.0954763162","37693.8149074368","38916.1879079188","40214.1997771061","41756.6984580724","43505.8305941748","44127.039486407","44246.7782169738","44716.3513833689","45610.0554436976","46713.8760847096","48948.7275068843","51405.0161717968","54015.4494454354","55444.6543039511","57128.3405606215","56867.0301836364","56833.0306595843","56745.6997529072","57047.4870429973","58242.9389866434","59519.7457198311","60786.7683669887","62823.0126652719","65131.9913474389","66285.4585486563","67340.6012745656","70659.4533027868","72192.5620927629",
"Euro area","EMU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8471.67367721363","9319.17741780007","10959.0062178703","10672.8025885167","11110.6398071087","11845.5292702224","11893.6090923142","11724.977667934","11183.8123098526","11821.8811930654","11768.4872639969","10998.4665277249","10714.9418053374","10724.5666609693","10442.2864470001","10424.5106227667","9155.58552375274","9269.61906528382","9280.89014708073","9898.2719005353","","","","","","","","","","","","",
"Spain","ESP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","5603.96570926557","6209.44544776587","6764.9716399108","7349.4308904469","7663.04914326426","8054.29624355576","8549.9121054264","8811.89223619841","9271.18324167718","9997.95899581042","10307.2557475365","10657.2826359136","11399.2632281108","12152.0735105289","12695.4010132208","12626.9605317986","12906.9978005309","13137.4725231445","13201.9418038265","13091.503853183","13273.6479647938","13162.164274441","13246.4559585776","13415.4164393484","13598.2547674215","13863.6014930473","14271.923292553","15024.5906824163","15756.5424755357","16491.2409326481","17097.420681569","17488.1522726158","17564.4207260976","17293.3387908142","17621.3773266391","18027.5425088832","18430.251383234","19032.6933190778","19786.7620152185","20591.6649901732","21575.2054384722","22268.6615743312","22555.9222272066","22812.2238157641","23122.1617778059","23565.1237579506","24120.7357588417","24531.8909673982","24357.8016728255","23234.4812600994","23165.4332833722","22895.2770953717","22203.4032200805","21963.6639132373","22336.9040200227","23212.3134819392","23897.2661210201","24550.7309258365","25001.8409003133","25315.521935506","22378.8734685502","23786.6521859784","24968.3852557456","25278.6163021711",
"Estonia","EST","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8379.98123763515","7748.40765603831","6220.62055659594","6016.43181499042","6045.53285805096","6433.03095986869","6851.35709815102","7834.33569006849","8253.22979520343","8193.9860916501","8977.03769188645","9576.79659106054","10290.2526552362","11142.0501634178","11971.510770247","13187.2170655644","14560.6306754479","15735.8228660083","14968.3416972679","12803.271600544","13146.1642163766","14143.8544445357","14652.8015507721","14919.5051278569","15409.1446089712","15684.3942597234","16174.6160101536","17090.7525823906","17675.8748450238","18320.666697817","18107.9876827913","19400.1203667806","19054.3051807479","18246.9294123503",
"Ethiopia","ETH","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","5240.52454578621","5330.74997060995","5429.81856917148","5505.25599789833","5669.05162671775","5924.65993907402","6005.79991861731","6084.7559479423","6000.79694758534","6039.15498007037","6258.34884189587","6350.12668043233","6499.99670354068","6543.45509614603","6468.02816638297","6319.0666024624","6369.39570404334","6436.17739202033","6273.81036701536","6641.18888209519","6763.147728609","6569.3327106722","6920.3020900617","6557.25144141159","5669.84496461733","6042.26022437802","6655.45186629399","6439.58022837989","6182.37546084664","6127.80507394272","5455.76785789737","4783.91995939979","5233.54235949386","5222.9469967311","5363.96141374978","5840.36705143956","5837.89379110905","5466.13485959697","5576.84852105515","5743.07731574894","6040.75801839414","5955.01360533641","5659.43361024812","6245.5661732949","6788.1930255787","7313.97901395452","7922.70920409285","8531.79600224545","9026.1755113518","9876.42981996271","10671.8893768558","11271.505907596","12126.2353508082","13013.2142830576","13983.5699944848","14892.6714546162","15878.9816720187","16513.8932674167","17426.0894488509","17997.8129532588","18524.3937827105","19020.3958952025","19752.5256652609",
"European Union","EUU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","10043.0174634552","10730.7598025056","10975.8555679641","11256.5600408698","11780.5363440104","12363.9543450451","12609.9781166421","12813.8851027422","13050.3020782604","14310.55724094","15437.9736305027","15781.9046062075","16901.8127848675","17979.8068228991","18464.804520726","18714.8226444569","18722.7485915207","18715.1648208804","19206.3678530668","20521.7149489264","21560.4656101483","21751.2048007027","22301.9461840469","22860.3519882565","23474.7284968279","24206.653086386","24793.0422674849","25606.6201106501","26864.3506363413","28129.2433623514","28192.5088304641","26388.4844447458","25376.0815169877","25086.4165755607","25968.4262016657","26960.3879564352","27857.5405209371","29534.022006543","31063.1730137472","32348.435012934","34145.0663989804","34956.5767824568","35467.2674180931","36091.7887425585","37423.7878937418","38332.6953986355","39723.76643194","41651.2880243235","41782.8587689349","38225.872099176","39263.6918106438","40077.7837495954","39330.0961530825","38796.3019482358","38495.2005964649","38577.2066988945","39547.9557724115","40714.8306147873","41124.2810067945","41582.1049165768","40544.5802663981","41608.9681731711","42050.1336727557","41404.9192516686",
"Fiji","FJI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4401.00443235011","4416.31470832308","4434.77236745812","4570.47407863883","4647.77000048329","4389.2446122684","4267.78371168302","4717.56841874363","4976.85119263843","4997.6874771739","5518.4981949609","5785.01330520446","6105.48331228396","6700.45793943048","6764.85699846017","6688.42762467784","6744.88906320586","6991.94749177776","6955.99885953805","7617.07574766363","7312.11852316695","7586.10552548325","6960.44348867818","6524.56112633778","6903.28769690428","6431.83141996616","6788.47796091875","6237.62229039532","6218.21527323155","6608.71004692612","6922.79675935062","6698.10048519938","7088.37746025654","7217.9064062504","7570.62315140433","7745.75472769821","8073.81104228549","7817.34039961619","7827.75561553762","8418.59872580524","8185.15415448962","8261.42110017591","8439.80545740572","8440.63049774789","8801.96459188595","8780.21288730551","8860.22967263553","8710.24276706398","8740.50523512625","8574.87438746903","8791.3084738872","8997.45683130494","9097.35812938569","9503.07569190752","10012.4867840447","10444.4602049717","10686.2520702418","11250.3878592282","11679.5844595624","11618.497166468","9618.22642222806","9107.3182206552","10869.6676368032","11659.2349357156",
"France","FRA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","10067.1631061716","10453.8483722396","11047.8746216007","11612.3184758545","12246.5198781048","12698.8921642288","13222.4696364443","13730.6784128394","14210.9960796599","15086.0506558629","15867.8994339894","16563.907517726","17162.296975137","18108.1213058628","18759.0834452708","18475.0878108654","19190.3935211136","19761.6743229702","20448.2631059115","21070.7736618111","21287.1791008821","21391.0029942726","21799.7420050158","21952.5699048818","22172.7864216209","22415.6979430236","22820.2081368123","23280.7020044934","24255.8526663404","25180.8428660858","25792.7995356544","25834.8795408662","26117.6676245889","25840.9673028022","26351.6861844284","26809.178135996","27091.1368469118","27625.4063702311","28510.8429265366","29334.4352528295","30276.7702060085","30652.9673382872","30775.9437108382","30809.6135099411","31449.4136182064","31733.6158008128","32286.1251072067","32865.7373666697","32766.3238266922","31661.9685385513","32120.5114978608","32666.7562574917","32610.8434010171","32629.8064450462","32787.9188866183","33035.1477796448","33309.0278739449","33973.5424628523","34483.3287590695","34999.1645248536","32272.3766387311","34251.2417452115","34985.1539423743","35128.5478024219",
"Faroe Islands","FRO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284716.28348929","272363.666398232","270898.574674654","281083.371223081","300768.722102827","318201.908381181","335163.520066027","336002.54015077","336230.303030303","342988.254031455","347343.734667844","357498.887405429","345700.658208528","362321.08756074","380435.110190243","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","1305.19155721043","1298.17171465075","1278.47614559779","1668.7390269712","1875.68803908299","1833.20337054002","1800.01874293047","1803.16054963296","1856.19772354","1841.0324005909","1659.61598107464","1769.23641791973","1674.15117021914","1658.50242002301","1548.44444010025","1755.01186793268","1844.08774627477","1817.00683935592","1821.30186236011","1850.28306954833","1884.32400636897","1987.51331813158","2017.62996510939","2117.32528529661","2051.56003086987","2165.93521136973","2088.35672699373","1955.63963899112","2006.45656427841","2031.6086749926","2126.5735079537","2168.03069282167","2179.03332380884","2216.99208443272","2155.78169026723","2209.67459888228","2220.67433658806","2195.20322828032","2158.65009567265","2199.15915748878","2254.69940885601","2320.14422497613","2269.5736935472","2178.470476664","2120.13868506017","2209.2534395498","2210.59813509211","2218.60001811102","2208.61992806209","2289.48006356674","2230.03229086757","2271.70271632002","2233.62881468764","2230.43810317295",
"Gabon","GAB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1228549.93668913","1393707.96258249","1479227.60796875","1549199.57490912","1598039.56930886","1706847.71293159","1757431.09952712","1801587.87975962","1817246.49178625","1927119.87075542","2050318.64341786","2214303.37792955","2415436.40623569","2606930.42399668","3559931.3627832","4150860.85009196","5502536.6236407","4697577.16104189","3481653.88205888","3411683.05669225","3410550.08036546","3491907.80214435","3295117.37735646","3387616.62906332","3544456.56952042","3368541.07360108","3250914.69136924","2620070.69665067","2875764.86129501","3036511.63878228","3108005.75731312","3209926.14300071","3028424.17214968","3065375.54932935","3097145.47823678","3169032.32777522","3202178.91458464","3302116.11578514","3332155.05020532","2958856.57151561","2829770.92184597","2815747.86275725","2735244.04932265","2722247.13036438","2666140.24317096","2660073.85660399","2509394.36032729","2579074.80419726","2415499.25217722","2340298.96355823","2421912.07231584","2503829.87802539","2543186.45177097","2594051.178882","2617067.49740067","2635942.64238357","2616656.75153844","2562679.91767182","2523089.78846831","2562657.15804234","2460930.97955878","2445214.17315805","2467391.22856","2473967.82377329",
"United Kingdom","GBR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","9906.61910305344","10097.150530303","10121.8220093897","10534.5636533085","11051.8528888889","11215.0092781618","11328.173856556","11580.0821933765","12154.5159812141","12338.7968633746","12622.5737268305","13010.505092625","13526.8342858427","14381.4928097891","14015.3576809408","13809.8455513305","14215.2458707726","14569.4098882483","15181.1321216708","15736.1491114425","15398.0756830567","15271.4595700569","15581.6925067942","16233.9922171164","16576.1041529988","17224.4484853723","17725.9745331608","18642.2074907508","19667.133797907","20121.6272605477","20208.7702353074","19924.1325761542","19950.0205990226","20397.7809827519","21128.4228691776","21606.0907946927","22107.6014128298","23136.7188176529","23857.0465600293","24506.7024790676","25473.8988048634","26030.4007601666","26384.9278527802","27088.7184067846","27588.6143381737","28150.2749630529","28610.9388954098","29132.9066968494","28839.27582954","27301.0697814754","27694.3100655901","27793.3799892853","28018.3706915275","28330.1747109266","29021.0271003053","29431.2389360322","29770.1541707728","30353.6554423382","30593.818036813","30921.1209048038","27616.5287597423","30036.8374249317","30988.4571108259","30766.9881346013",
"Georgia","GEO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","4808.49653202774","5112.05788186654","5378.70088371861","5567.62239319199","5779.23191922163","6413.50518216462","6503.96348786933","6621.16852543219","6988.56806128462","7538.4974880243","8035.34978660234","8464.21333824613","8986.29948994762","9597.7442754167","10229.5607421787","10607.9190635002","11075.3690753691","11201.9019107159","11581.5313447817","12106.356280559","12593.6648866585","11461.791901371","11513.2286286497","12033.1058091719","11138.1758374451","9493.54435651812","7437.91228106454","4066.68718580076","2853.12862698784","2596.11304702408","2765.51498779876","3188.99374156639","3639.38313249024","3846.2562626558","4038.7838714209","4193.8804517196","4464.20898107874","4751.01891032207","5312.09574728676","5654.71795159064","6236.5645953882","6863.04601109128","7766.52147399148","7978.79873164488","7756.09601357376","8300.90619920538","9031.68717410975","9697.02918360878","10225.4961981543","10638.7726668771","10977.9785444085","11349.9512408434","11934.0000708154","12662.3854939248","13366.6257992598","12517.2051803038","13902.2436977736","15409.5539881191","16350.5404395584",
"Ghana","GHA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2932.18492644878","2948.48666252452","2997.06323895868","3054.8311535304","3047.96356297666","3015.66998167795","2818.15423837276","2835.37501080198","2777.52331758799","2872.11709652132","3068.87065768665","3141.39538030919","2979.16911628417","2978.83641913722","3092.53894105432","2630.93514144383","2465.80786774696","2448.15419081029","2575.31349134614","2433.70891623808","2373.14906829576","2224.81724225741","2009.56578033999","1858.89625697707","1965.40143295624","2018.7269092359","2075.00770966588","2122.97529912744","2187.30095864297","2240.39982030829","2255.85123605375","2315.56605241364","2346.4407887721","2400.80742587871","2422.22466080632","2464.27898957238","2519.17164359356","2563.95737035829","2620.40247702502","2669.78080952126","2699.76064175733","2734.0557935037","2779.63389726127","2845.86770706543","2926.09013585226","3017.39314363089","3126.88160651912","3178.88829322364","3381.63501593988","3456.69270541717","3638.76493814067","4049.94802132845","4318.71681576388","4522.2481023754","4540.76222893751","4528.71409204945","4573.24183892951","4835.70376036049","5027.65931228963","5244.14920362702","5163.30348400568","5317.5745455849","5414.56132432107","5468.4622216439",
"Gibraltar","GIB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","2569408.89832511","2659588.61525527","2675029.19381508","2672339.30598827","2767894.27284932","2803500.15908349","2979691.48828113","2836171.87945636","2981930.21829741","2897505.77280537","2920622.95039932","2883449.29348206","2876707.28514754","2852569.20250214","2828354.07349775","2900204.11500443","2916843.82919148","2935764.74898355","3039292.10605345","3079067.20434226","3102013.17879904","3057221.46174559","3057192.90081738","3113911.9391913","3141235.23060509","3195232.43483464","3244488.06206858","3343118.94786126","3400031.06432307","3450907.04090828","3468520.77811991","3549115.51488168","3674945.16664549","3638346.92041521","3645044.61435778","3680741.58385771","3648481.03487173","3808855.24456583","3871901.14598634","3736159.09406373","3820901.84347205","3936831.22325155","4068840.27470615","4127340.24004494","4174950.74013764","4225574.23844387","4563103.12803176","4905719.42094582","5087123.43383409","5238233.93747827","5359616.44253573","5434176.29386429","5555162.8787617","5808626.36472719",
"Gambia, The","GMB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","19786.655174","19240.9775861003","20491.3759744045","20396.5129904261","21035.5861260263","20419.7912870625","19876.2733104631","21078.0985855983","21663.8924448314","23633.5141334195","24608.6096513023","24672.5711375691","25410.9093456805","24273.3638972603","24954.2126551311","24941.1338460462","23931.3212833476","25625.5364377177","25591.0561834534","24459.1482117113","24514.0613984567","24166.0706364445","24277.7169707245","24708.8415505355","24582.8833854179","24342.6744473649","24191.3536062572","24042.1432172482","23328.9874133622","22847.460743627","22681.426192468","23107.5404593159","23225.2439003708","23998.3562465852","24595.4600188238","25284.842667777","23775.6800416233","24694.7145328002","25681.9535114516","24350.8378263132","23494.9243087395","23474.8217870533","24180.796268364","25001.9038729708","25670.5431082319","22864.2197124229","23329.4403628505","23278.4216815248","22278.2235330073","22522.6268933081","22325.4472843588","22773.3644467328","23784.3866619548","24620.1209462538","24139.2693847502","24773.5614327629","25357.2007234316","26053.3453436647",
